CGS,CGS_IP_CG,CGS_IP_AMG,CGS_RED_AMG,Smoother,Smoother_JAC,Smoother_GS,Smoother_GSAC,Smoother_GSACBE,Smoother_GSRB,Smoother_GSRBAC,pre,post,numCore,perf
1,0,0,1,1,0,1,0,0,0,0,3,3,256,243.271
1,0,0,1,1,0,0,1,0,0,0,3,3,256,271.041
1,0,0,1,1,0,0,0,1,0,0,3,3,256,2218.93
1,0,0,1,1,0,0,0,0,1,0,3,3,256,345.749
1,0,0,1,1,0,0,0,0,0,1,3,3,256,377.164
1,1,0,0,1,1,0,0,0,0,0,3,4,256,261.118
1,1,0,0,1,0,1,0,0,0,0,3,4,256,256.695
1,1,0,0,1,0,0,1,0,0,0,3,4,256,283.155
1,1,0,0,1,0,0,0,1,0,0,3,4,256,2460.49
1,1,0,0,1,0,0,0,0,1,0,3,4,256,376.713
1,1,0,0,1,0,0,0,0,0,1,3,4,256,400.994
1,0,1,0,1,1,0,0,0,0,0,3,4,256,250.956
1,0,1,0,1,0,1,0,0,0,0,3,4,256,242.904
1,0,1,0,1,0,0,1,0,0,0,3,4,256,267.562
1,0,1,0,1,0,0,0,1,0,0,3,4,256,2520.68
1,0,1,0,1,0,0,0,0,1,0,3,4,256,362.618
1,0,1,0,1,0,0,0,0,0,1,3,4,256,386.607
1,0,0,1,1,1,0,0,0,0,0,3,4,256,275.224
1,0,0,1,1,0,1,0,0,0,0,3,4,256,266.11
1,0,0,1,1,0,0,1,0,0,0,3,4,256,297.329
1,0,0,1,1,0,0,0,1,0,0,3,4,256,2560.8
1,0,0,1,1,0,0,0,0,1,0,3,4,256,389.036
1,0,0,1,1,0,0,0,0,0,1,3,4,256,423.257
1,1,0,0,1,1,0,0,0,0,0,3,5,256,286.31
1,1,0,0,1,0,1,0,0,0,0,3,5,256,280.276
1,1,0,0,1,0,0,1,0,0,0,3,5,256,309.804
1,1,0,0,1,0,0,0,1,0,0,3,5,256,2798.29
1,1,0,0,1,0,0,0,0,1,0,3,5,256,417.579
1,1,0,0,1,0,0,0,0,0,1,3,5,256,446.562
1,0,1,0,1,1,0,0,0,0,0,3,5,256,274.732
1,0,1,0,1,0,1,0,0,0,0,3,5,256,266.028
1,0,1,0,1,0,0,1,0,0,0,3,5,256,294.062
1,0,1,0,1,0,0,0,1,0,0,3,5,256,2867.06
1,0,1,0,1,0,0,0,0,1,0,3,5,256,403.002
1,0,1,0,1,0,0,0,0,0,1,3,5,256,430.321
1,0,0,1,1,1,0,0,0,0,0,3,5,256,299.356
1,0,0,1,1,0,1,0,0,0,0,3,5,256,292.081
1,0,0,1,1,0,0,1,0,0,0,3,5,256,327.131
1,0,0,1,1,0,0,0,1,0,0,3,5,256,2912.27
1,0,0,1,1,0,0,0,0,1,0,3,5,256,430.357
1,0,0,1,1,0,0,0,0,0,1,3,5,256,466.943
1,1,0,0,1,1,0,0,0,0,0,3,6,256,311.659
1,1,0,0,1,0,1,0,0,0,0,3,6,256,302.01
1,1,0,0,1,0,0,1,0,0,0,3,6,256,334.173
1,1,0,0,1,0,0,0,1,0,0,3,6,256,3134.18
1,1,0,0,1,0,0,0,0,1,0,3,6,256,456.357
1,1,0,0,1,0,0,0,0,0,1,3,6,256,490.435
1,0,1,0,1,1,0,0,0,0,0,3,6,256,299.183
1,0,1,0,1,0,1,0,0,0,0,3,6,256,288.878
1,0,1,0,1,0,0,1,0,0,0,3,6,256,321.479
1,0,1,0,1,0,0,0,1,0,0,3,6,256,3217.51
1,0,1,0,1,0,0,0,0,1,0,3,6,256,442.094
1,0,1,0,1,0,0,0,0,0,1,3,6,256,473.687
1,0,0,1,1,1,0,0,0,0,0,3,6,256,323.724
1,0,0,1,1,0,1,0,0,0,0,3,6,256,316.041
1,0,0,1,1,0,0,1,0,0,0,3,6,256,352.631
1,0,0,1,1,0,0,0,1,0,0,3,6,256,3261.66
1,0,0,1,1,0,0,0,0,1,0,3,6,256,471.513
1,0,0,1,1,0,0,0,0,0,1,3,6,256,510.83
1,1,0,0,1,1,0,0,0,0,0,4,0,256,185.756
1,1,0,0,1,0,1,0,0,0,0,4,0,256,187.367
1,1,0,0,1,0,0,1,0,0,0,4,0,256,205.503
1,1,0,0,1,0,0,0,1,0,0,4,0,256,1453.2
1,1,0,0,1,0,0,0,0,1,0,4,0,256,254.262
1,1,0,0,1,0,0,0,0,0,1,4,0,256,272.275
1,0,1,0,1,1,0,0,0,0,0,4,0,256,178.816
1,0,1,0,1,0,1,0,0,0,0,4,0,256,174.232
1,0,1,0,1,0,0,1,0,0,0,4,0,256,188.728
1,0,1,0,1,0,0,0,1,0,0,4,0,256,1493.91
1,0,1,0,1,0,0,0,0,1,0,4,0,256,243.022
1,0,1,0,1,0,0,0,0,0,1,4,0,256,256.64
1,0,0,1,1,1,0,0,0,0,0,4,0,256,202.139
1,0,0,1,1,0,1,0,0,0,0,4,0,256,196.285
1,0,0,1,1,0,0,1,0,0,0,4,0,256,217.582
1,0,0,1,1,0,0,0,1,0,0,4,0,256,1527.69
1,0,0,1,1,0,0,0,0,1,0,4,0,256,264.987
1,0,0,1,1,0,0,0,0,0,1,4,0,256,283.565
1,1,0,0,1,1,0,0,0,0,0,4,1,256,213.096
1,1,0,0,1,0,1,0,0,0,0,4,1,256,209.142
1,1,0,0,1,0,0,1,0,0,0,4,1,256,231.687
1,1,0,0,1,0,0,0,1,0,0,4,1,256,1790.65
1,1,0,0,1,0,0,0,0,1,0,4,1,256,295.1
1,1,0,0,1,0,0,0,0,0,1,4,1,256,316.64
1,0,1,0,1,1,0,0,0,0,0,4,1,256,203.512
1,0,1,0,1,0,1,0,0,0,0,4,1,256,197.024
1,0,1,0,1,0,0,1,0,0,0,4,1,256,215.031
1,0,1,0,1,0,0,0,1,0,0,4,1,256,1836.7
1,0,1,0,1,0,0,0,0,1,0,4,1,256,282.785
1,0,1,0,1,0,0,0,0,0,1,4,1,256,300.448
1,0,0,1,1,1,0,0,0,0,0,4,1,256,226.79
1,0,0,1,1,0,1,0,0,0,0,4,1,256,219.569
1,0,0,1,1,0,0,1,0,0,0,4,1,256,245.293
1,0,0,1,1,0,0,0,1,0,0,4,1,256,1875.13
1,0,0,1,1,0,0,0,0,1,0,4,1,256,304.86
1,0,0,1,1,0,0,0,0,0,1,4,1,256,333.181
1,1,0,0,1,1,0,0,0,0,0,4,2,256,236.809
1,1,0,0,1,0,1,0,0,0,0,4,2,256,233.541
1,1,0,0,1,0,0,1,0,0,0,4,2,256,258.305
1,1,0,0,1,0,0,0,1,0,0,4,2,256,2124.84
1,1,0,0,1,0,0,0,0,1,0,4,2,256,334.462
1,1,0,0,1,0,0,0,0,0,1,4,2,256,360.081
1,0,1,0,1,1,0,0,0,0,0,4,2,256,227.837
1,0,1,0,1,0,1,0,0,0,0,4,2,256,220.303
1,0,1,0,1,0,0,1,0,0,0,4,2,256,241.568
1,0,1,0,1,0,0,0,1,0,0,4,2,256,2182.01
1,0,1,0,1,0,0,0,0,1,0,4,2,256,323.113
1,0,1,0,1,0,0,0,0,0,1,4,2,256,343.532
1,0,0,1,1,1,0,0,0,0,0,4,2,256,251.023
1,0,0,1,1,0,1,0,0,0,0,4,2,256,243.096
1,0,0,1,1,0,0,1,0,0,0,4,2,256,274.366
1,0,0,1,1,0,0,0,1,0,0,4,2,256,2222.27
1,0,0,1,1,0,0,0,0,1,0,4,2,256,345.6
1,0,0,1,1,0,0,0,0,0,1,4,2,256,376.845
1,1,0,0,1,1,0,0,0,0,0,4,3,256,262.707
1,1,0,0,1,0,1,0,0,0,0,4,3,256,256.817
1,1,0,0,1,0,0,1,0,0,0,4,3,256,284.616
1,1,0,0,1,0,0,0,1,0,0,4,3,256,2462.68
1,1,0,0,1,0,0,0,0,1,0,4,3,256,376.982
1,1,0,0,1,0,0,0,0,0,1,4,3,256,403.028
1,0,1,0,1,1,0,0,0,0,0,4,3,256,251.339
1,0,1,0,1,0,1,0,0,0,0,4,3,256,243.66
1,0,1,0,1,0,0,1,0,0,0,4,3,256,267.851
1,0,1,0,1,0,0,0,1,0,0,4,3,256,2528.26
1,0,1,0,1,0,0,0,0,1,0,4,3,256,363.108
1,0,1,0,1,0,0,0,0,0,1,4,3,256,386.912
1,0,0,1,1,1,0,0,0,0,0,4,3,256,275.463
1,0,0,1,1,0,1,0,0,0,0,4,3,256,269.533
1,0,0,1,1,0,0,1,0,0,0,4,3,256,300.48
1,0,0,1,1,0,0,0,1,0,0,4,3,256,2565.49
1,0,0,1,1,0,0,0,0,1,0,4,3,256,389.381
1,0,0,1,1,0,0,0,0,0,1,4,3,256,423.363
1,1,0,0,1,1,0,0,0,0,0,4,4,256,287.416
1,1,0,0,1,0,1,0,0,0,0,4,4,256,280.809
1,1,0,0,1,0,0,1,0,0,0,4,4,256,311.333
1,1,0,0,1,0,0,0,1,0,0,4,4,256,2799.9
1,1,0,0,1,0,0,0,0,1,0,4,4,256,417.245
1,1,0,0,1,0,0,0,0,0,1,4,4,256,446.644
1,0,1,0,1,1,0,0,0,0,0,4,4,256,274.791
1,0,1,0,1,0,1,0,0,0,0,4,4,256,266.113
1,0,1,0,1,0,0,1,0,0,0,4,4,256,294.284
1,0,1,0,1,0,0,0,1,0,0,4,4,256,2872.03
1,0,1,0,1,0,0,0,0,1,0,4,4,256,403.522
1,0,1,0,1,0,0,0,0,0,1,4,4,256,430.267
1,0,0,1,1,1,0,0,0,0,0,4,4,256,299.336
1,0,0,1,1,0,1,0,0,0,0,4,4,256,292.704
1,0,0,1,1,0,0,1,0,0,0,4,4,256,327.239
1,0,0,1,1,0,0,0,1,0,0,4,4,256,2913.51
1,0,0,1,1,0,0,0,0,1,0,4,4,256,429.939
1,0,0,1,1,0,0,0,0,0,1,4,4,256,466.947
1,1,0,0,1,1,0,0,0,0,0,4,5,256,311.901
1,1,0,0,1,0,1,0,0,0,0,4,5,256,301.574
1,1,0,0,1,0,0,1,0,0,0,4,5,256,336.225
1,1,0,0,1,0,0,0,1,0,0,4,5,256,3139.14
1,1,0,0,1,0,0,0,0,1,0,4,5,256,456.472
1,1,0,0,1,0,0,0,0,0,1,4,5,256,491.21
1,0,1,0,1,1,0,0,0,0,0,4,5,256,299.68
1,0,1,0,1,0,1,0,0,0,0,4,5,256,288.662
1,0,1,0,1,0,0,1,0,0,0,4,5,256,320.859
1,0,1,0,1,0,0,0,1,0,0,4,5,256,3229.87
1,0,1,0,1,0,0,0,0,1,0,4,5,256,442.947
1,0,1,0,1,0,0,0,0,0,1,4,5,256,475.433
1,0,0,1,1,1,0,0,0,0,0,4,5,256,323.506
1,0,0,1,1,0,1,0,0,0,0,4,5,256,317.088
1,0,0,1,1,0,0,1,0,0,0,4,5,256,357.58
1,0,0,1,1,0,0,0,1,0,0,4,5,256,3266.04
1,0,0,1,1,0,0,0,0,1,0,4,5,256,471.49
1,0,0,1,1,0,0,0,0,0,1,4,5,256,511.5
1,1,0,0,1,1,0,0,0,0,0,4,6,256,335.819
1,1,0,0,1,0,1,0,0,0,0,4,6,256,325.152
1,1,0,0,1,0,0,1,0,0,0,4,6,256,362.642
1,1,0,0,1,0,0,0,1,0,0,4,6,256,3473.99
1,1,0,0,1,0,0,0,0,1,0,4,6,256,496.61
1,1,0,0,1,0,0,0,0,0,1,4,6,256,535.335
1,0,1,0,1,1,0,0,0,0,0,4,6,256,322.273
1,0,1,0,1,0,1,0,0,0,0,4,6,256,311.714
1,0,1,0,1,0,0,1,0,0,0,4,6,256,347.588
1,0,1,0,1,0,0,0,1,0,0,4,6,256,3569.48
1,0,1,0,1,0,0,0,0,1,0,4,6,256,482.176
1,0,1,0,1,0,0,0,0,0,1,4,6,256,518.761
1,0,0,1,1,1,0,0,0,0,0,4,6,256,347.619
1,0,0,1,1,0,1,0,0,0,0,4,6,256,339.86
1,0,0,1,1,0,0,1,0,0,0,4,6,256,383.434
1,0,0,1,1,0,0,0,1,0,0,4,6,256,3612.59
1,0,0,1,1,0,0,0,0,1,0,4,6,256,511.929
1,0,0,1,1,0,0,0,0,0,1,4,6,256,555.384
1,1,0,0,1,1,0,0,0,0,0,5,0,256,212.229
1,1,0,0,1,0,1,0,0,0,0,5,0,256,209.907
1,1,0,0,1,0,0,1,0,0,0,5,0,256,232.651
1,1,0,0,1,0,0,0,1,0,0,5,0,256,1790.23
1,1,0,0,1,0,0,0,0,1,0,5,0,256,295.642
1,1,0,0,1,0,0,0,0,0,1,5,0,256,317.772
1,0,1,0,1,1,0,0,0,0,0,5,0,256,203.472
1,0,1,0,1,0,1,0,0,0,0,5,0,256,197.454
1,0,1,0,1,0,0,1,0,0,0,5,0,256,215.424
1,0,1,0,1,0,0,0,1,0,0,5,0,256,1847.11
1,0,1,0,1,0,0,0,0,1,0,5,0,256,283.415
1,0,1,0,1,0,0,0,0,0,1,5,0,256,300.5
1,0,0,1,1,1,0,0,0,0,0,5,0,256,226.897
1,0,0,1,1,0,1,0,0,0,0,5,0,256,219.99
1,0,0,1,1,0,0,1,0,0,0,5,0,256,245.747
1,0,0,1,1,0,0,0,1,0,0,5,0,256,1882.61
1,0,0,1,1,0,0,0,0,1,0,5,0,256,306.005
1,0,0,1,1,0,0,0,0,0,1,5,0,256,331.115
1,1,0,0,1,1,0,0,0,0,0,5,1,256,238.627
1,1,0,0,1,0,1,0,0,0,0,5,1,256,233.556
1,1,0,0,1,0,0,1,0,0,0,5,1,256,257.837
1,1,0,0,1,0,0,0,1,0,0,5,1,256,2128.46
1,1,0,0,1,0,0,0,0,1,0,5,1,256,335.29
1,1,0,0,1,0,0,0,0,0,1,5,1,256,360.942
1,0,1,0,1,1,0,0,0,0,0,5,1,256,227.599
1,0,1,0,1,0,1,0,0,0,0,5,1,256,220.31
1,0,1,0,1,0,0,1,0,0,0,5,1,256,242.795
1,0,1,0,1,0,0,0,1,0,0,5,1,256,2190.97
1,0,1,0,1,0,0,0,0,1,0,5,1,256,323.119
1,0,1,0,1,0,0,0,0,0,1,5,1,256,345.277
1,0,0,1,1,1,0,0,0,0,0,5,1,256,251.292
1,0,0,1,1,0,1,0,0,0,0,5,1,256,243.058
1,0,0,1,1,0,0,1,0,0,0,5,1,256,273.712
1,0,0,1,1,0,0,0,1,0,0,5,1,256,2230.17
1,0,0,1,1,0,0,0,0,1,0,5,1,256,348.323
1,0,0,1,1,0,0,0,0,0,1,5,1,256,380.184
1,1,0,0,1,1,0,0,0,0,0,5,2,256,263.164
1,1,0,0,1,0,1,0,0,0,0,5,2,256,257.56
1,1,0,0,1,0,0,1,0,0,0,5,2,256,284.493
1,1,0,0,1,0,0,0,1,0,0,5,2,256,2462.04
1,1,0,0,1,0,0,0,0,1,0,5,2,256,377.008
1,1,0,0,1,0,0,0,0,0,1,5,2,256,403.865
1,0,1,0,1,1,0,0,0,0,0,5,2,256,251.837
1,0,1,0,1,0,1,0,0,0,0,5,2,256,243.489
1,0,1,0,1,0,0,1,0,0,0,5,2,256,269.317
1,0,1,0,1,0,0,0,1,0,0,5,2,256,2537.75
1,0,1,0,1,0,0,0,0,1,0,5,2,256,363.86
1,0,1,0,1,0,0,0,0,0,1,5,2,256,389.025
1,0,0,1,1,1,0,0,0,0,0,5,2,256,275.362
1,0,0,1,1,0,1,0,0,0,0,5,2,256,269.37
1,0,0,1,1,0,0,1,0,0,0,5,2,256,300.963
1,0,0,1,1,0,0,0,1,0,0,5,2,256,2574.14
1,0,0,1,1,0,0,0,0,1,0,5,2,256,390.173
1,0,0,1,1,0,0,0,0,0,1,5,2,256,423.914
1,1,0,0,1,1,0,0,0,0,0,5,3,256,286.986
1,1,0,0,1,0,1,0,0,0,0,5,3,256,281.208
1,1,0,0,1,0,0,1,0,0,0,5,3,256,310.983
1,1,0,0,1,0,0,0,1,0,0,5,3,256,2801.25
1,1,0,0,1,0,0,0,0,1,0,5,3,256,417.606
1,1,0,0,1,0,0,0,0,0,1,5,3,256,448.1
1,0,1,0,1,1,0,0,0,0,0,5,3,256,276.125
1,0,1,0,1,0,1,0,0,0,0,5,3,256,266.559
1,0,1,0,1,0,0,1,0,0,0,5,3,256,295.609
1,0,1,0,1,0,0,0,1,0,0,5,3,256,2881.88
1,0,1,0,1,0,0,0,0,1,0,5,3,256,403.401
1,0,1,0,1,0,0,0,0,0,1,5,3,256,431.857
1,0,0,1,1,1,0,0,0,0,0,5,3,256,299.929
1,0,0,1,1,0,1,0,0,0,0,5,3,256,292.692
1,0,0,1,1,0,0,1,0,0,0,5,3,256,330.251
1,0,0,1,1,0,0,0,1,0,0,5,3,256,2922.82
1,0,0,1,1,0,0,0,0,1,0,5,3,256,430.294
1,0,0,1,1,0,0,0,0,0,1,5,3,256,467.2
1,1,0,0,1,1,0,0,0,0,0,5,4,256,311.09
1,1,0,0,1,0,1,0,0,0,0,5,4,256,301.949
1,1,0,0,1,0,0,1,0,0,0,5,4,256,337.304
1,1,0,0,1,0,0,0,1,0,0,5,4,256,3134.54
1,1,0,0,1,0,0,0,0,1,0,5,4,256,457.009
1,1,0,0,1,0,0,0,0,0,1,5,4,256,491.871
1,0,1,0,1,1,0,0,0,0,0,5,4,256,299.601
1,0,1,0,1,0,1,0,0,0,0,5,4,256,289.785
1,0,1,0,1,0,0,1,0,0,0,5,4,256,322.681
1,0,1,0,1,0,0,0,1,0,0,5,4,256,3225.5
1,0,1,0,1,0,0,0,0,1,0,5,4,256,443.464
1,0,1,0,1,0,0,0,0,0,1,5,4,256,476.265
1,0,0,1,1,1,0,0,0,0,0,5,4,256,323.335
1,0,0,1,1,0,1,0,0,0,0,5,4,256,317.373
1,0,0,1,1,0,0,1,0,0,0,5,4,256,356.605
1,0,0,1,1,0,0,0,1,0,0,5,4,256,3265.15
1,0,0,1,1,0,0,0,0,1,0,5,4,256,471.86
1,0,0,1,1,0,0,0,0,0,1,5,4,256,511.503
1,1,0,0,1,1,0,0,0,0,0,5,5,256,335.265
1,1,0,0,1,0,1,0,0,0,0,5,5,256,325.116
1,1,0,0,1,0,0,1,0,0,0,5,5,256,363.853
1,1,0,0,1,0,0,0,1,0,0,5,5,256,3472.86
1,1,0,0,1,0,0,0,0,1,0,5,5,256,497.878
1,1,0,0,1,0,0,0,0,0,1,5,5,256,535.974
1,0,1,0,1,1,0,0,0,0,0,5,5,256,322.982
1,0,1,0,1,0,1,0,0,0,0,5,5,256,311.986
1,0,1,0,1,0,0,1,0,0,0,5,5,256,349.052
1,0,1,0,1,0,0,0,1,0,0,5,5,256,3576.62
1,0,1,0,1,0,0,0,0,1,0,5,5,256,483.494
1,0,1,0,1,0,0,0,0,0,1,5,5,256,519.096
1,0,0,1,1,1,0,0,0,0,0,5,5,256,347.562
1,0,0,1,1,0,1,0,0,0,0,5,5,256,339.846
1,0,0,1,1,0,0,1,0,0,0,5,5,256,383.352
1,0,0,1,1,0,0,0,1,0,0,5,5,256,3620.31
1,0,0,1,1,0,0,0,0,1,0,5,5,256,512.582
1,0,0,1,1,0,0,0,0,0,1,5,5,256,558.365
1,1,0,0,1,1,0,0,0,0,0,5,6,256,360.76
1,1,0,0,1,0,1,0,0,0,0,5,6,256,349.063
1,1,0,0,1,0,0,1,0,0,0,5,6,256,390.522
1,1,0,0,1,0,0,0,1,0,0,5,6,256,3812.03
1,1,0,0,1,0,0,0,0,1,0,5,6,256,537.468
1,1,0,0,1,0,0,0,0,0,1,5,6,256,579.7
1,0,1,0,1,1,0,0,0,0,0,5,6,256,347.762
1,0,1,0,1,0,1,0,0,0,0,5,6,256,335.456
1,0,1,0,1,0,0,1,0,0,0,5,6,256,375.513
1,0,1,0,1,0,0,0,1,0,0,5,6,256,3921.21
1,0,1,0,1,0,0,0,0,1,0,5,6,256,522.529
1,0,1,0,1,0,0,0,0,0,1,5,6,256,562.767
1,0,0,1,1,1,0,0,0,0,0,5,6,256,372.776
1,0,0,1,1,0,1,0,0,0,0,5,6,256,366.39
1,0,0,1,1,0,0,1,0,0,0,5,6,256,409.913
1,0,0,1,1,0,0,0,1,0,0,5,6,256,3972.31
1,0,0,1,1,0,0,0,0,1,0,5,6,256,555.943
1,0,0,1,1,0,0,0,0,0,1,5,6,256,601.839
1,1,0,0,1,1,0,0,0,0,0,6,0,256,238.477
1,1,0,0,1,0,1,0,0,0,0,6,0,256,234.183
1,1,0,0,1,0,0,1,0,0,0,6,0,256,257.672
1,1,0,0,1,0,0,0,1,0,0,6,0,256,2128.34
1,1,0,0,1,0,0,0,0,1,0,6,0,256,335.368
1,1,0,0,1,0,0,0,0,0,1,6,0,256,359.665
1,0,1,0,1,1,0,0,0,0,0,6,0,256,227.681
1,0,1,0,1,0,1,0,0,0,0,6,0,256,220.654
1,0,1,0,1,0,0,1,0,0,0,6,0,256,242.981
1,0,1,0,1,0,0,0,1,0,0,6,0,256,2199.14
1,0,1,0,1,0,0,0,0,1,0,6,0,256,323.446
1,0,1,0,1,0,0,0,0,0,1,6,0,256,345.424
1,0,0,1,1,1,0,0,0,0,0,6,0,256,251.09
1,0,0,1,1,0,1,0,0,0,0,6,0,256,245.767
1,0,0,1,1,0,0,1,0,0,0,6,0,256,275.023
1,0,0,1,1,0,0,0,1,0,0,6,0,256,2234.17
1,0,0,1,1,0,0,0,0,1,0,6,0,256,349.546
1,0,0,1,1,0,0,0,0,0,1,6,0,256,377.832
1,1,0,0,1,1,0,0,0,0,0,6,1,256,262.787
1,1,0,0,1,0,1,0,0,0,0,6,1,256,257.949
1,1,0,0,1,0,0,1,0,0,0,6,1,256,285.222
1,1,0,0,1,0,0,0,1,0,0,6,1,256,2465.74
1,1,0,0,1,0,0,0,0,1,0,6,1,256,377.267
1,1,0,0,1,0,0,0,0,0,1,6,1,256,404.319
1,0,1,0,1,1,0,0,0,0,0,6,1,256,252.03
1,0,1,0,1,0,1,0,0,0,0,6,1,256,243.372
1,0,1,0,1,0,0,1,0,0,0,6,1,256,270.372
1,0,1,0,1,0,0,0,1,0,0,6,1,256,2541.8
1,0,1,0,1,0,0,0,0,1,0,6,1,256,363.713
1,0,1,0,1,0,0,0,0,0,1,6,1,256,389.351
1,0,0,1,1,1,0,0,0,0,0,6,1,256,275.998
1,0,0,1,1,0,1,0,0,0,0,6,1,256,269.645
1,0,0,1,1,0,0,1,0,0,0,6,1,256,303.827
1,0,0,1,1,0,0,0,1,0,0,6,1,256,2578
1,0,0,1,1,0,0,0,0,1,0,6,1,256,390.438
1,0,0,1,1,0,0,0,0,0,1,6,1,256,423.697
1,1,0,0,1,1,0,0,0,0,0,6,2,256,287.646
1,1,0,0,1,0,1,0,0,0,0,6,2,256,281.681
1,1,0,0,1,0,0,1,0,0,0,6,2,256,312.258
1,1,0,0,1,0,0,0,1,0,0,6,2,256,2801.97
1,1,0,0,1,0,0,0,0,1,0,6,2,256,417.659
1,1,0,0,1,0,0,0,0,0,1,6,2,256,447.944
1,0,1,0,1,1,0,0,0,0,0,6,2,256,275.834
1,0,1,0,1,0,1,0,0,0,0,6,2,256,266.618
1,0,1,0,1,0,0,1,0,0,0,6,2,256,295.904
1,0,1,0,1,0,0,0,1,0,0,6,2,256,2885.82
1,0,1,0,1,0,0,0,0,1,0,6,2,256,403.663
1,0,1,0,1,0,0,0,0,0,1,6,2,256,432.658
1,0,0,1,1,1,0,0,0,0,0,6,2,256,299.575
1,0,0,1,1,0,1,0,0,0,0,6,2,256,292.644
1,0,0,1,1,0,0,1,0,0,0,6,2,256,330.074
1,0,0,1,1,0,0,0,1,0,0,6,2,256,2921.29
1,0,0,1,1,0,0,0,0,1,0,6,2,256,430.241
1,0,0,1,1,0,0,0,0,0,1,6,2,256,467.053
1,1,0,0,1,1,0,0,0,0,0,6,3,256,312.174
1,1,0,0,1,0,1,0,0,0,0,6,3,256,302.158
1,1,0,0,1,0,0,1,0,0,0,6,3,256,337.619
1,1,0,0,1,0,0,0,1,0,0,6,3,256,3137.41
1,1,0,0,1,0,0,0,0,1,0,6,3,256,457.254
1,1,0,0,1,0,0,0,0,0,1,6,3,256,492.028
1,0,1,0,1,1,0,0,0,0,0,6,3,256,300.022
1,0,1,0,1,0,1,0,0,0,0,6,3,256,290.557
1,0,1,0,1,0,0,1,0,0,0,6,3,256,322.834
1,0,1,0,1,0,0,0,1,0,0,6,3,256,3229.5
1,0,1,0,1,0,0,0,0,1,0,6,3,256,444.065
1,0,1,0,1,0,0,0,0,0,1,6,3,256,475.377
1,0,0,1,1,1,0,0,0,0,0,6,3,256,323.996
1,0,0,1,1,0,1,0,0,0,0,6,3,256,317.496
1,0,0,1,1,0,0,1,0,0,0,6,3,256,356.598
1,0,0,1,1,0,0,0,1,0,0,6,3,256,3270.26
1,0,0,1,1,0,0,0,0,1,0,6,3,256,472.812
1,0,0,1,1,0,0,0,0,0,1,6,3,256,514.463
1,1,0,0,1,1,0,0,0,0,0,6,4,256,335.495
1,1,0,0,1,0,1,0,0,0,0,6,4,256,326.106
1,1,0,0,1,0,0,1,0,0,0,6,4,256,363.99
1,1,0,0,1,0,0,0,1,0,0,6,4,256,3479.77
1,1,0,0,1,0,0,0,0,1,0,6,4,256,497.644
1,1,0,0,1,0,0,0,0,0,1,6,4,256,535.447
1,0,1,0,1,1,0,0,0,0,0,6,4,256,322.549
1,0,1,0,1,0,1,0,0,0,0,6,4,256,312.586
1,0,1,0,1,0,0,1,0,0,0,6,4,256,349.68
1,0,1,0,1,0,0,0,1,0,0,6,4,256,3570.45
1,0,1,0,1,0,0,0,0,1,0,6,4,256,483.732
1,0,1,0,1,0,0,0,0,0,1,6,4,256,520.45
1,0,0,1,1,1,0,0,0,0,0,6,4,256,350.416
1,0,0,1,1,0,1,0,0,0,0,6,4,256,340.156
1,0,0,1,1,0,0,1,0,0,0,6,4,256,384.361
1,0,0,1,1,0,0,0,1,0,0,6,4,256,3620.05
1,0,0,1,1,0,0,0,0,1,0,6,4,256,515.96
1,0,0,1,1,0,0,0,0,0,1,6,4,256,558.172
1,1,0,0,1,1,0,0,0,0,0,6,5,256,360.747
1,1,0,0,1,0,1,0,0,0,0,6,5,256,350.175
1,1,0,0,1,0,0,1,0,0,0,6,5,256,390.729
1,1,0,0,1,0,0,0,1,0,0,6,5,256,3815.9
1,1,0,0,1,0,0,0,0,1,0,6,5,256,538.46
1,1,0,0,1,0,0,0,0,0,1,6,5,256,579.613
1,0,1,0,1,1,0,0,0,0,0,6,5,256,347.651
1,0,1,0,1,0,1,0,0,0,0,6,5,256,335.267
1,0,1,0,1,0,0,1,0,0,0,6,5,256,375.55
1,0,1,0,1,0,0,0,1,0,0,6,5,256,3935.84
1,0,1,0,1,0,0,0,0,1,0,6,5,256,523.404
1,0,1,0,1,0,0,0,0,0,1,6,5,256,566.316
1,0,0,1,1,1,0,0,0,0,0,6,5,256,375.522
1,0,0,1,1,0,1,0,0,0,0,6,5,256,366.755
1,0,0,1,1,0,0,1,0,0,0,6,5,256,413.903
1,0,0,1,1,0,0,0,1,0,0,6,5,256,3974.93
1,0,0,1,1,0,0,0,0,1,0,6,5,256,556.139
1,0,0,1,1,0,0,0,0,0,1,6,5,256,602.058
1,1,0,0,1,1,0,0,0,0,0,6,6,256,384.882
1,1,0,0,1,0,1,0,0,0,0,6,6,256,374.166
1,1,0,0,1,0,0,1,0,0,0,6,6,256,416.766
1,1,0,0,1,0,0,0,1,0,0,6,6,256,4151.03
1,1,0,0,1,0,0,0,0,1,0,6,6,256,578.439
1,1,0,0,1,0,0,0,0,0,1,6,6,256,624.146
1,0,1,0,1,1,0,0,0,0,0,6,6,256,371.706
1,0,1,0,1,0,1,0,0,0,0,6,6,256,357.234
1,0,1,0,1,0,0,1,0,0,0,6,6,256,403.655
1,0,1,0,1,0,0,0,1,0,0,6,6,256,4267.32
1,0,1,0,1,0,0,0,0,1,0,6,6,256,564.088
1,0,1,0,1,0,0,0,0,0,1,6,6,256,609.012
